epoch_time,open,high,low,close,volume,date,bb_bbm,bb_bbh,bb_bbl,bb_bbhi,bb_bbli
1721894400,24392.15,24394.1,24361.05,24367.1,0,2024-07-25 13:30:00+05:30,24342.225,24439.51022241318,24244.939777586816,0.0,0.0
1721895300,24366.0,24395.5,24364.4,24394.4,0,2024-07-25 13:45:00+05:30,24341.575,24437.270425700408,24245.879574299594,0.0,0.0
1721896200,24394.2,24426.15,24392.6,24421.35,0,2024-07-25 14:00:00+05:30,24340.547499999997,24432.270891100532,24248.824108899462,0.0,0.0
1721897100,24422.45,24424.65,24405.7,24414.5,0,2024-07-25 14:15:00+05:30,24348.8625,24435.608138939268,24262.11686106073,0.0,0.0
1721898000,24415.15,24419.95,24380.1,24382.25,0,2024-07-25 14:30:00+05:30,24353.609999999997,24436.673876625046,24270.54612337495,0.0,0.0
1721898900,24383.25,24412.1,24382.15,24399.8,0,2024-07-25 14:45:00+05:30,24359.8675,24436.82690017296,24282.90809982704,0.0,0.0
1721899800,24400.55,24411.25,24389.3,24397.5,0,2024-07-25 15:00:00+05:30,24364.995000000003,24437.50685351363,24292.483146486375,0.0,0.0
1721900700,24396.5,24423.15,24388.95,24415.0,0,2024-07-25 15:15:00+05:30,24371.81,24435.707782433994,24307.91221756601,0.0,0.0
1721965500,24423.35,24492.7,24410.9,24477.2,0,2024-07-26 09:15:00+05:30,24379.78,24453.718064621557,24305.84193537844,1.0,0.0
1721966400,24477.65,24528.95,24462.0,24526.6,0,2024-07-26 09:30:00+05:30,24390.1,24483.062868931534,24297.137131068463,1.0,0.0
1721967300,24526.4,24551.65,24511.45,24548.85,0,2024-07-26 09:45:00+05:30,24401.332499999997,24512.27919564697,24290.385804353024,1.0,0.0
1721968200,24548.65,24595.0,24548.0,24578.7,0,2024-07-26 10:00:00+05:30,24413.817499999997,24543.937122943586,24283.69787705641,1.0,0.0
1721969100,24578.45,24610.15,24576.25,24590.85,0,2024-07-26 10:15:00+05:30,24426.4775,24572.757428476132,24280.19757152387,1.0,0.0
1721970000,24590.65,24609.2,24590.05,24598.95,0,2024-07-26 10:30:00+05:30,24438.515,24599.24832292957,24277.78167707043,0.0,0.0
1721970900,24599.05,24615.1,24590.1,24613.25,0,2024-07-26 10:45:00+05:30,24451.03,24624.734203748732,24277.325796251265,0.0,0.0
1721971800,24613.35,24654.45,24610.6,24644.8,0,2024-07-26 11:00:00+05:30,24464.754999999997,24653.502301702512,24276.007698297482,0.0,0.0
1721972700,24643.95,24655.55,24637.65,24639.55,0,2024-07-26 11:15:00+05:30,24478.809999999998,24675.49726344118,24282.122736558817,0.0,0.0
1721973600,24639.95,24643.8,24623.6,24635.75,0,2024-07-26 11:30:00+05:30,24491.05,24694.688812606975,24287.411187393023,0.0,0.0
1721974500,24635.6,24656.85,24634.3,24651.05,0,2024-07-26 11:45:00+05:30,24504.4875,24713.056883839,24295.918116161,0.0,0.0
1721975400,24650.8,24653.85,24638.5,24639.0,0,2024-07-26 12:00:00+05:30,24516.822500000002,24726.570192418723,24307.07480758128,0.0,0.0
1721976300,24638.95,24656.05,24637.1,24650.85,0,2024-07-26 12:15:00+05:30,24531.010000000002,24736.675414204674,24325.34458579533,0.0,0.0
1721977200,24651.0,24721.5,24648.35,24718.65,0,2024-07-26 12:30:00+05:30,24547.2225,24758.305842485803,24336.139157514197,0.0,0.0
1721978100,24718.15,24733.3,24711.35,24716.35,0,2024-07-26 12:45:00+05:30,24561.9725,24777.00266643015,24346.94233356985,0.0,0.0
1721979000,24715.85,24781.15,24715.85,24775.55,0,2024-07-26 13:00:00+05:30,24580.025,24802.97755885497,24357.072441145032,0.0,0.0
1721979900,24777.1,24802.15,24758.2,24783.75,0,2024-07-26 13:15:00+05:30,24600.1,24820.4942059129,24379.7057940871,0.0,0.0
1721980800,24781.8,24814.25,24776.55,24795.55,0,2024-07-26 13:30:00+05:30,24619.887499999997,24835.812366272916,24403.96263372708,0.0,0.0
1721981700,24794.45,24818.25,24758.35,24790.1,0,2024-07-26 13:45:00+05:30,24639.517499999998,24841.966059577433,24437.068940422563,0.0,0.0
1721982600,24787.35,24800.15,24766.25,24797.8,0,2024-07-26 14:00:00+05:30,24658.657499999998,24844.26221242664,24473.052787573353,0.0,0.0
1721983500,24797.75,24807.2,24759.45,24783.6,0,2024-07-26 14:15:00+05:30,24673.9775,24847.318379410997,24500.636620589004,0.0,0.0
1721984400,24783.25,24808.4,24778.6,24801.45,0,2024-07-26 14:30:00+05:30,24687.719999999998,24855.64098558541,24519.799014414584,0.0,0.0
1721985300,24800.25,24834.15,24797.0,24828.35,0,2024-07-26 14:45:00+05:30,24701.695,24867.570371589565,24535.819628410434,0.0,0.0
1721986200,24827.1,24853.1,24810.75,24849.05,0,2024-07-26 15:00:00+05:30,24715.2125,24882.845709344023,24547.57929065598,0.0,0.0
1721987100,24848.0,24861.15,24830.4,24851.75,0,2024-07-26 15:15:00+05:30,24728.2575,24895.755250059447,24560.759749940553,0.0,0.0
